"Pathway","Comparison","Regulation_Grouping_2","fGSEA NES","fGSEA padj","fGSEA pval","fGSEA size","gene","Genes_in_Pathway","Percentage_of_Pathway_detected","In Threshold?"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDE&TMDS",-1.2444310879176,0.799473964575842,0.129644426687974,1,"SLC7A7",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDE&TMDS",-1.2444310879176,0.799473964575842,0.129644426687974,1,"ALDH4A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDE&TMDS",-1.2444310879176,0.799473964575842,0.129644426687974,1,"SLC6A7",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDE&TMDS",-1.2444310879176,0.799473964575842,0.129644426687974,1,"SLC38A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDE&TMDS",-1.2444310879176,0.799473964575842,0.129644426687974,1,"ALDH18A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDE&TMDS",-1.2444310879176,0.799473964575842,0.129644426687974,1,"AOC2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC6A14",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"PYCR2",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC22A3",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"PRODH2",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC22A2",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"GOT2",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"PROSC",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC7A2",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC6A8",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC7A6",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"ABP1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"PRODH",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"GOT1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC7A1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"PYCR1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC38A2",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC5A1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC36A1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"DAO",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC25A2",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"NAGS",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC7A5",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC7A3",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"PYCRL",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC22A1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"OAT",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC25A15",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC38A4",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"AOC3",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC7A7",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"ALDH4A1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC6A7",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"SLC38A1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"ALDH18A1",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS",-0.675672930910698,0.965780251494537,0.874934497816594,4,"AOC2",35,11.43,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC6A14",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"PYCR2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC22A3",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"PRODH2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC22A2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"GOT2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"PROSC",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC7A2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC6A8",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC7A6",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"ABP1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"PRODH",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"GOT1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC7A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"PYCR1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC38A2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC5A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC36A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"DAO",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC25A2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"NAGS",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC7A5",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC7A3",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"PYCRL",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC22A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"OAT",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC25A15",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC38A4",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"AOC3",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC7A7",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"ALDH4A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC6A7",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"SLC38A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"ALDH18A1",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","MDS",-0.96307722909736,0.80530100638687,0.575739760924946,1,"AOC2",35,2.86,"NO"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC6A14",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"PYCR2",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC22A3",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"PRODH2",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC22A2",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"GOT2",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"PROSC",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC7A2",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC6A8",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC7A6",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"ABP1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"PRODH",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"GOT1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC7A1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"PYCR1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC38A2",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC5A1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC36A1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"DAO",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC25A2",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"NAGS",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC7A5",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC7A3",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"PYCRL",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC22A1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"OAT",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC25A15",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC38A4",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"AOC3",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC7A7",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"ALDH4A1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC6A7",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"SLC38A1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"ALDH18A1",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TPDS&TMDE",-1.30167444785267,0.99044015136427,0.141304347826087,4,"AOC2",35,11.43,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC6A14",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"PYCR2",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC22A3",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"PRODH2",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC22A2",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"GOT2",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"PROSC",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC7A2",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC6A8",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC7A6",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"ABP1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"PRODH",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"GOT1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC7A1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"PYCR1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC38A2",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC5A1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC36A1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"DAO",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC25A2",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"NAGS",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC7A5",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC7A3",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"PYCRL",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC22A1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"OAT",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC25A15",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC38A4",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"AOC3",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC7A7",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"ALDH4A1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC6A7",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"SLC38A1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"ALDH18A1",35,17.14,"YES"
"Arginine and Proline Metabolism","PBRM1-BAP1","TMDS",-1.30083493232203,0.407663132028099,0.164819189532982,6,"AOC2",35,17.14,"YES"
"Ascorbate uptake","PBRM1-BAP1","TPDS",-1.30069786137332,0.737813620071685,0.0582485537602234,1,"SLC23A2",3,33.33,"NO"
"Ascorbate uptake","PBRM1-BAP1","TPDS",-1.30069786137332,0.737813620071685,0.0582485537602234,1,"SLC23A1",3,33.33,"NO"
"Ascorbate uptake","PBRM1-BAP1","TPDS",-1.30069786137332,0.737813620071685,0.0582485537602234,1,"SLC2A10",3,33.33,"NO"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS",1.4167241697252,0.565814696485623,0.0328008519701811,2,"ABP1",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS",1.4167241697252,0.565814696485623,0.0328008519701811,2,"SLC6A6",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS",1.4167241697252,0.565814696485623,0.0328008519701811,2,"HIBCH",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS",1.4167241697252,0.565814696485623,0.0328008519701811,2,"AOC3",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS",1.4167241697252,0.565814696485623,0.0328008519701811,2,"AOC2",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS",1.4167241697252,0.565814696485623,0.0328008519701811,2,"CNDP1",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS",1.4167241697252,0.565814696485623,0.0328008519701811,2,"UPB1",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS&TMDE",1.05652790502502,0.99044015136427,0.418442541326429,1,"ABP1",7,14.29,"NO"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS&TMDE",1.05652790502502,0.99044015136427,0.418442541326429,1,"SLC6A6",7,14.29,"NO"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS&TMDE",1.05652790502502,0.99044015136427,0.418442541326429,1,"HIBCH",7,14.29,"NO"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS&TMDE",1.05652790502502,0.99044015136427,0.418442541326429,1,"AOC3",7,14.29,"NO"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS&TMDE",1.05652790502502,0.99044015136427,0.418442541326429,1,"AOC2",7,14.29,"NO"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS&TMDE",1.05652790502502,0.99044015136427,0.418442541326429,1,"CNDP1",7,14.29,"NO"
"beta-Alanine metabolism","PBRM1-BAP1","TPDS&TMDE",1.05652790502502,0.99044015136427,0.418442541326429,1,"UPB1",7,14.29,"NO"
"beta-Alanine metabolism","PBRM1-BAP1","TMDS",-1.37788451272938,0.407663132028099,0.0422153369481022,2,"ABP1",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TMDS",-1.37788451272938,0.407663132028099,0.0422153369481022,2,"SLC6A6",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TMDS",-1.37788451272938,0.407663132028099,0.0422153369481022,2,"HIBCH",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TMDS",-1.37788451272938,0.407663132028099,0.0422153369481022,2,"AOC3",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TMDS",-1.37788451272938,0.407663132028099,0.0422153369481022,2,"AOC2",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TMDS",-1.37788451272938,0.407663132028099,0.0422153369481022,2,"CNDP1",7,28.57,"YES"
"beta-Alanine metabolism","PBRM1-BAP1","TMDS",-1.37788451272938,0.407663132028099,0.0422153369481022,2,"UPB1",7,28.57,"YES"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"SLCO1A2",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"HSD17B4",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"CYP27A1",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"BAAT",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"SLC10A1",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"SLCO4A1",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"HSD3B7",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"ACOX2",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"CH25H",22,9.09,"NO"
"Bile Acid Biosynthesis","PBRM1-BAP1","MDE",-1.38002643881117,0.252688671935534,0.0536480686695279,2,"CYP7A1",22,9.09,"NO"
