ensembl_gene_id,logFC_rna,padj_rna,logFC_meth,padj_meth,CpG_Beta_diff,external_gene_name,entrezgene_id,hgnc_symbol,logFC_protein,padj_protein,Regulation_Grouping_1,Regulation_Grouping_2,Regulation_Grouping_3
ENSG00000007047,0.0869664916621716,0.0210381813530814,-0.564927648910197,8.05427482407699e-31,-0.0353211592087702,MARK4,57787.0,MARK4,0.103766167282503,0.0561196849428212,None,None,None
ENSG00000007062,-0.687037827527462,0.0094637035825907,0.0,1.0,0.0,PROM1,8842.0,PROM1,-0.57989198489752,2.9034007144596804e-09,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000007080,-0.237732219316751,0.0004846383254376,-4.39806012870724,1.57723142574824e-155,-0.6326750902444191,CCDC124,115098.0,CCDC124,0.101995604604843,7.366939260806719e-11,None,None,None
ENSG00000007129,1.91104839094297,1.0401184635531001e-77,-1.3784257837568,1.11985505099174e-32,-0.1877521656630085,CEACAM21,90273.0,CEACAM21,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000007168,-0.0228472549373325,0.345310012937626,-0.880134578614364,1.10904431001263e-22,-0.0873227878255145,PAFAH1B1,5048.0,PAFAH1B1,0.0911296512046045,3.02646237278378e-11,None,None,None
ENSG00000007171,1.06223316151485,3.98001647739067e-12,-1.61976508437849,4.73556007300144e-62,-0.1419448194771002,NOS2,4843.0,NOS2,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000007174,-0.689931054234231,5.08797810513048e-05,1.69356943763562,7.31774421699302e-25,0.1036978163006096,DNAH9,1770.0,DNAH9,0.136350464640764,6.03545581063803e-09,None,None,None
ENSG00000007202,-0.55765501921631,5.679446689187779e-41,-0.350766566046313,4.94815050413397e-16,-0.0133182871232283,KIAA0100,9703.0,KIAA0100,-0.143853691718213,2.7210084188837297e-11,None,None,None
ENSG00000007216,-6.57007562815993,1.2954560634625e-67,-0.67997841651016,1.57912077682704e-19,-0.1131413659389515,SLC13A2,9058.0,SLC13A2,-1.74902746494067,7.87779239785929e-43,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000007237,1.73293880389943,1.02364883420996e-62,-1.77665144682956,5.3922829956308e-51,-0.2820593129511394,GAS7,8522.0,GAS7,0.429184178384378,5.33845444326021e-26,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000007255,-0.55531451229998,1.0678645743558201e-20,-0.969768222377173,5.9111021697774495e-49,-0.0508315510773768,TRAPPC6A,79090.0,TRAPPC6A,-0.63330724319789,3.5763541123331896e-36,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000007264,2.20822213168328,1.01374748037709e-105,1.74917865692318,1.72420945889003e-23,0.1578710641025717,MATK,4145.0,MATK,0.0,1.0,TPDE_TMDS_M-pos_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000007312,1.39228912883564,2.4882264902435997e-44,-0.985288379767257,1.02414979780794e-33,-0.1610656657106297,CD79B,974.0,CD79B,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000007314,1.76822373552634,5.94473746035154e-26,-0.687293602695831,1.56545284514182e-11,-0.1003244679549401,SCN4A,6329.0,SCN4A,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000007341,0.249262711351137,2.50343443528837e-16,-1.03739380159321,5.6778703697869e-17,-0.1504321900943229,ST7L,54879.0,ST7L,0.0,1.0,None,None,None
ENSG00000007350,0.175339660901743,0.378295587966719,-0.577675439937466,2.96922707793915e-09,-0.0954320485544755,TKTL1,8277.0,TKTL1,0.279287612369651,5.81417136140018e-05,None,None,None
ENSG00000007376,0.280575356394897,2.0092086354048e-09,-1.4520404115852,3.8722510027260495e-31,-0.2040484056358864,RPUSD1,113000.0,RPUSD1,0.0,1.0,None,None,None
ENSG00000007384,0.215538748895478,0.0017157674220759,-1.89134697208471,1.26825410570305e-64,-0.2231116678505836,RHBDF1,64285.0,RHBDF1,-0.17779709696752,7.697623265572729e-11,None,None,None
ENSG00000007392,-0.0223953052580706,0.519930780333669,-0.706343345321432,4.30094607950612e-51,-0.0381805818591151,LUC7L,55692.0,LUC7L,-0.163296968955971,4.3935964333235496e-11,None,None,None
ENSG00000007516,-1.07474926834746,5.76038705380808e-21,-2.57384295113915,2.41923144869492e-76,-0.2850776841912397,BAIAP3,8938.0,BAIAP3,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000007520,0.39113129017405,1.6984555415067e-15,0.0,1.0,0.0,TSR3,115939.0,TSR3,0.0662620496224382,0.0348100261897345,None,None,None
ENSG00000007866,-0.880927394240158,1.92266131454081e-39,-0.831759736281031,2.22376280201463e-19,-0.1303315931425651,TEAD3,7005.0,TEAD3,-0.22402281073954,2.3612632715137502e-14,None,None,None
ENSG00000007923,-1.07638011534011,4.5310469441000604e-132,1.05435660403096,2.8441175533251e-21,0.1364686495011303,DNAJC11,55735.0,DNAJC11,-0.72050767771508,2.37663343225646e-54,MDS_M-pos_R-neg_P-neg,MDS,MDS
ENSG00000007944,0.347670118503842,2.0280461481022502e-09,-0.46613808018553,2.65197000696384e-18,-0.0325478952257968,MYLIP,29116.0,MYLIP,0.0,1.0,None,None,None
ENSG00000007968,3.05558149531142,1.32945577526317e-102,-2.81062256291737,2.28491377300114e-119,-0.0729298138536224,E2F2,1870.0,E2F2,0.0,1.0,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000008018,0.330383284460932,6.94071802976009e-13,-0.298816392707234,3.53308130752709e-10,-0.014512199319606,PSMB1,5689.0,PSMB1,0.0,1.0,None,None,None
ENSG00000008056,0.319863032969971,0.0181246359444574,1.31292081809733,1.23798415701999e-21,0.0990634587504231,SYN1,6853.0,SYN1,-0.591633515521993,3.55891881401691e-12,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000008086,0.206613103870973,0.006330327828867,0.0,1.0,0.0,CDKL5,6792.0,CDKL5,-0.146770167119805,1.37541879045237e-05,None,None,None
ENSG00000008128,-0.0282622908626458,0.649991613328492,-1.02441235879616,1.44401627322061e-43,-0.0796907449266957,CDK11A,728642.0,CDK11A,0.11804549862952,0.0047353931992375,None,None,None
ENSG00000008130,0.156012732067201,0.0014542139518354,-3.13132192822808,1.1165814728033899e-81,-0.4084653833124957,NADK,65220.0,NADK,0.522993001318471,1.6801918503223e-46,TPDS_TMDE_M-neg_R--_P-pos,TMDE,TMDE
ENSG00000008196,-5.98934125477737,3.7501518873770597e-56,-1.60874697948599,2.5248736970239e-23,-0.2171013479525002,TFAP2B,7021.0,TFAP2B,-1.50440617283951,7.68711460508897e-66,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000008226,-1.41783142788036,6.31306236827002e-66,-1.49709192157553,3.30149062502278e-63,-0.1543438542572117,DLEC1,9940.0,DLEC1,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000008277,0.181438716770624,0.0846985453867847,2.53765639640547,7.35034627581146e-79,0.1247253304850766,ADAM22,53616.0,ADAM22,0.206763233958817,1.01028483591697e-08,None,None,None
ENSG00000008283,-0.128123590680225,0.0425549954638845,-2.79234252228762,6.6434550141623405e-68,-0.2307948009924133,CYB561,1534.0,CYB561,-0.211682286853141,0.0001610490091167,None,None,None
ENSG00000008294,0.310380549790768,1.56719109435323e-10,0.0,1.0,0.0,SPAG9,9043.0,SPAG9,0.136524132805947,5.96370104685489e-08,None,None,None
ENSG00000008300,0.524558271540579,0.000270424287001,0.803430134366841,6.23359557802731e-14,0.0789764193958956,CELSR3,1951.0,CELSR3,-0.394863905747121,3.3494763796588204e-15,None,None,None
ENSG00000008311,-1.37869081724934,7.24469940924546e-50,-1.81393742785001,2.38496535463298e-51,-0.2187316180763221,AASS,10157.0,AASS,-1.36146657073375,2.26654599019476e-60,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000008323,0.497690244370541,1.39619306525136e-05,-1.77815246177299,7.269350413137782e-60,-0.2688166587103381,PLEKHG6,55200.0,PLEKHG6,0.0,1.0,None,None,None
ENSG00000008324,-0.0984371365418739,0.018646850436192,0.0,1.0,0.0,SS18L2,51188.0,SS18L2,0.14180199089057,0.0039768889232952,None,None,None
ENSG00000008382,-0.366136301524129,8.35747149708283e-10,0.203247092712264,4.21355152927555e-06,0.0118414195638589,MPND,84954.0,MPND,0.0505928865249554,0.415714101841821,None,None,None
ENSG00000008394,0.165570756811197,0.182783927320304,1.7424738873248,1.6912636096754506e-58,0.2732979426840746,MGST1,4257.0,MGST1,-0.4284296045859,3.9552948960554194e-12,None,None,None
ENSG00000008438,0.489102479982174,7.94676929472865e-07,0.499118067466888,8.59115015819029e-06,0.0851739232437661,PGLYRP1,8993.0,PGLYRP1,-0.179935158815773,0.0026863140846114,None,None,None
ENSG00000008441,0.592955367598953,2.3753256680234498e-11,-1.65789993818042,1.27604480235864e-54,-0.2602007631090234,NFIX,4784.0,NFIX,0.133225553158337,1.25692696410151e-05,None,None,None
ENSG00000008513,-0.980073955776508,1.48095830705648e-37,-4.00164019703638,1.85807395098887e-107,-0.4258019585899051,ST3GAL1,6482.0,ST3GAL1,-0.136399980822244,0.002383633772735,None,None,None
ENSG00000008516,1.10220804030217,1.55035337332239e-34,1.08653778175971,2.68074966338171e-13,0.1330663901980074,MMP25,64386.0,MMP25,0.0,1.0,TPDE_TMDS_M-pos_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000008517,1.01344574969438,1.95597549496627e-23,-1.93552574227689,7.45040857177163e-73,-0.2999319623848054,IL32,9235.0,IL32,1.31450207774904,5.45662167617333e-34,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000008710,0.234746236918918,9.77914896679334e-05,-0.722203415825861,9.141670769265428e-11,-0.0760909689321688,PKD1,5310.0,PKD1,0.0,1.0,None,None,None
ENSG00000008838,-0.229035419073427,6.167133239407901e-16,1.36762275668786,6.79362024436334e-26,0.137452256457745,MED24,9862.0,MED24,0.135105602569494,1.3472852862688401e-17,None,None,None
ENSG00000008853,-0.679775269124866,3.7881389048536796e-34,-1.75713939061726,1.6794839042164e-61,-0.2404387246475399,RHOBTB2,23221.0,RHOBTB2,0.0,1.0,None,None,None
ENSG00000008869,0.579160413051969,3.58293103960911e-50,-0.38886165110396,5.5708363823611605e-14,-0.0153264590337447,HEATR5B,54497.0,HEATR5B,-0.166429736588009,2.7157169319172302e-15,None,None,None
ENSG00000008988,0.94656150394933,1.67923609532416e-45,-1.14714560530133,6.5172970049031e-46,-0.103396271140679,RPS20,6224.0,RPS20,0.125125284669784,2.3950110999043e-15,None,None,None
ENSG00000009307,0.153327323784331,9.50812696211316e-06,-1.38311390466884,2.96898429223357e-71,-0.0810809511541281,CSDE1,7812.0,CSDE1,-0.208233160494769,2.21687436164206e-33,None,None,None
ENSG00000009335,0.0386943722409975,0.257128084750181,-3.19915804442947,3.65751748032828e-67,-0.2335994760413465,UBE3C,9690.0,UBE3C,0.0791372803547904,7.80394381523097e-07,None,None,None
ENSG00000009694,1.00554938295484,9.84148108664747e-19,-0.296391282674846,0.0090908872027484,-0.0320687848210426,TENM1,10178.0,TENM1,0.0,1.0,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000009724,-0.429772633140979,3.2886594837785094e-11,-1.40560618835851,6.61419980435432e-53,-0.1130660759719184,MASP2,10747.0,MASP2,-0.470804558540883,5.189178432182671e-15,None,None,None
ENSG00000009765,-4.9204533482517,1.62113179762662e-86,0.0,1.0,0.0,IYD,389434.0,IYD,-1.6899670717285,9.07125071409367e-60,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000009780,0.0376194401424733,0.460685798766281,0.356325169202483,3.1110857096338e-09,0.0606875986295608,FAM76A,199870.0,FAM76A,-0.157154804276088,2.65381110564089e-08,None,None,None
ENSG00000009790,1.39732232563403,8.03742966827949e-43,-1.86207845583391,3.04884615853734e-67,-0.2632485645014962,TRAF3IP3,80342.0,TRAF3IP3,0.462782994126814,6.093426651860461e-20,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000009844,0.125756215047808,0.0054859404845323,-0.583428209869332,7.64577999191752e-16,-0.039631456873892,VTA1,51534.0,VTA1,-0.128220788685128,1.3290606637415398e-11,None,None,None
ENSG00000009950,-1.51874189500122,1.3429248295339e-19,0.0,1.0,0.0,MLXIPL,51085.0,MLXIPL,-0.705338327649474,1.7131271660777e-36,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000009954,0.476423709000657,3.39604818730908e-42,1.12992757344109,2.69872334415977e-84,0.0903086604801679,BAZ1B,9031.0,BAZ1B,0.251774182429568,4.41779924863681e-29,None,None,None
ENSG00000010017,-0.119923919482008,0.0002983357192514,-1.84011916236212,1.18091863625188e-85,-0.0838717304005018,RANBP9,10048.0,RANBP9,0.0159996835670631,0.433195369802688,None,None,None
ENSG00000010030,3.06334477684015,6.34746031420219e-136,-1.70896868630648,3.87560547143698e-45,-0.1624845031971176,ETV7,51513.0,ETV7,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000010165,0.20494380116168,6.39643741119903e-06,-2.55697590939484,1.70138556022925e-68,-0.3623731847560643,METTL13,51603.0,METTL13,0.0181243431075159,0.215866241534837,None,None,None
ENSG00000010219,0.441478015514202,2.4840387904556703e-31,-1.50974242116753,7.9326796086142e-60,-0.2343682402806234,DYRK4,8798.0,DYRK4,0.0,1.0,None,None,None
ENSG00000010244,0.178257907580513,3.56979536621902e-16,-1.23992621312957,3.53070179941853e-20,-0.0817020282663619,ZNF207,7756.0,ZNF207,0.0423122270166603,0.0034655096142698,None,None,None
ENSG00000010256,-1.2977982850478,9.929821017903959e-179,0.712842810575524,5.10293271723077e-17,0.0870042487523494,UQCRC1,7384.0,UQCRC1,-1.06955123336929,3.30513525074686e-69,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000010270,0.688416204514601,1.41742816570832e-56,-2.16440169370208,1.56165486702177e-50,-0.1671227953839077,STARD3NL,83930.0,STARD3NL,0.193002120340406,5.93497838170642e-07,None,None,None
ENSG00000010278,-0.166269352245832,0.0397106514524738,1.68558361136776,2.21057205019825e-44,0.2670710705586498,CD9,928.0,CD9,-0.392783695094294,1.4230434313416401e-15,None,None,None
ENSG00000010292,0.572079364659242,1.14025522798949e-32,-1.55572249011247,7.46270027609353e-46,-0.2244158102103609,NCAPD2,9918.0,NCAPD2,0.436245166007432,4.94607358882761e-29,None,None,None
ENSG00000010295,0.861295072486529,1.2803506631577899e-80,-2.90884290004643,1.8741595190882096e-78,-0.2749566286731842,IFFO1,25900.0,IFFO1,0.343606025963364,1.1287065581655102e-25,None,None,None
ENSG00000010310,0.460800881215301,0.0066455970629253,2.52133609024944,3.11429953311851e-64,0.1549817620266402,GIPR,2696.0,GIPR,0.0,1.0,None,None,None
ENSG00000010318,-0.691655579426245,2.40431077332925e-52,-0.71205278578249,5.286614344257252e-19,-0.0817840479843447,PHF7,51533.0,PHF7,0.0,1.0,None,None,None
ENSG00000010319,-1.01182833166427,4.278935179300899e-12,-1.07638898726845,1.52627451269836e-44,-0.1242545907103508,SEMA3G,56920.0,SEMA3G,-0.0529930516600764,0.287316676694547,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000010322,-0.642004522674483,2.9968289651247498e-56,-1.05526682107846,4.95946343216439e-36,-0.0891892554468944,NISCH,11188.0,NISCH,-0.19857618962004,9.41480841322884e-24,None,None,None
ENSG00000010327,1.67808026556311,1.8370518838992e-52,-1.43588303020613,3.45678652680944e-71,-0.2020227425879062,STAB1,23166.0,STAB1,0.390332871868635,2.35574919965039e-14,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000010379,-0.297085665229173,0.127111808479117,1.11558966971104,5.92629017986002e-32,0.1818933169464658,SLC6A13,6540.0,SLC6A13,-0.555918222461945,6.93079990132819e-13,TPDE_TMDS_M-pos_R--_P-neg,TMDS,TMDS
ENSG00000010404,0.435647754055775,1.4056204099234402e-17,-1.41922039975142,4.49834406848913e-26,-0.211833402215049,IDS,3423.0,IDS,0.162547837659086,4.5800350892282e-07,None,None,None
ENSG00000010438,-2.60310264265113,2.57791855705542e-42,2.65527391934605,7.30321886372242e-53,0.1445956216488472,PRSS3,5646.0,PRSS3,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000010539,0.509680208399048,6.12391142065579e-44,-1.11105271071876,4.05275644138868e-28,-0.0319505018116076,ZNF200,7752.0,ZNF200,0.0,1.0,None,None,None
ENSG00000010610,2.11998942913735,7.952437297767939e-128,-0.470791105989477,5.69456198814553e-17,-0.0691884326820778,CD4,920.0,CD4,0.954432796818006,9.397882111551331e-52,TPDE_M--_R-pos_P-pos,TPDE,TPDE
ENSG00000010626,0.413330961551681,1.4614977198468099e-12,-0.973232437689371,1.58147650968966e-24,-0.1606083999930453,LRRC23,10233.0,LRRC23,0.0,1.0,None,None,None
ENSG00000010671,2.5018015564196,3.4956071481701903e-155,-0.912270661843242,4.0086190584378493e-10,-0.1445723914005793,BTK,695.0,BTK,0.857703189819802,1.43758934910828e-51,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000010704,0.841093639239029,4.21442227036021e-69,-0.962797129061213,1.02801083932841e-36,-0.0729186530026929,HFE,3077.0,HFE,0.609558217370764,6.61826329021694e-45,TMDE_M--_R--_P-pos,TMDE,TMDE
ENSG00000010803,0.436670529930071,6.55464136177992e-21,-2.40926905099947,1.25298276594379e-123,-0.3871246029197692,SCMH1,22955.0,SCMH1,0.124242756802111,0.0001274110860109,None,None,None
ENSG00000010810,1.24707422542583,3.24832809614321e-72,-2.07438584749758,1.29568178081465e-53,-0.3238181000855147,FYN,2534.0,FYN,0.295589854057945,1.95833498401199e-16,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000010818,0.175718792734163,0.0021692331427467,-4.59985356841737,2.885108321487e-107,-0.6243022655776846,HIVEP2,3097.0,HIVEP2,0.174222355911382,0.0078102488965151,None,None,None
ENSG00000010932,-1.68485967128745,3.08623507032586e-21,0.0,1.0,0.0,FMO1,2326.0,FMO1,-1.0984305977333,1.11891470069904e-43,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000011007,0.101606688340918,0.0008295111306754,-0.707629770471063,2.7077671532237403e-31,-0.0815393374844973,ELOA,6924.0,ELOA,-0.0710421849119504,1.38243312436546e-05,None,None,None
ENSG00000011009,-0.332188100442494,5.3162291308425095e-11,-0.821426549213502,1.23786075498531e-64,-0.1397291653481862,LYPLA2,11313.0,LYPLA2,-0.203188154993781,2.95306663125063e-27,None,None,None
ENSG00000011021,-0.501766573086118,2.5954167200155297e-30,0.0,1.0,0.0,CLCN6,1185.0,CLCN6,0.234685918862092,2.05046666260442e-23,None,None,None
ENSG00000011028,0.259988339604992,0.0967901533336776,-3.53394674910438,2.21404947255785e-55,-0.1584782279375974,MRC2,9902.0,MRC2,-0.405182422963354,1.49396919071834e-14,None,None,None
ENSG00000011052,1.02700147276929,4.923268812272291e-09,-0.753279215911376,3.9467240160661305e-14,-0.1545800030556453,NME1-NME2,654364.0,NME1-NME2,0.170536687043031,1.94379714195575e-17,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000011114,-0.317970588310521,1.43973771189565e-13,-1.69248974531937,1.42236846471089e-68,-0.1708929303509037,BTBD7,55727.0,BTBD7,0.33941494652752,2.29319645170428e-08,None,None,None
ENSG00000011132,0.521857883110746,8.19181861825109e-37,-0.128582206400117,6.25215556774015e-05,-0.0070986594697237,APBA3,9546.0,APBA3,0.336304997879944,1.7518283039095198e-43,None,None,None
ENSG00000011143,-0.0303295322018898,0.423426008201167,-0.942747678284917,2.546056555171729e-16,-0.0913106258898073,MKS1,54903.0,MKS1,0.146834324789142,0.0080092024189257,None,None,None
ENSG00000011198,-0.539301343021118,6.67659207416728e-23,-1.55592861552333,2.4511200722137e-69,-0.124685463170073,ABHD5,51099.0,ABHD5,0.311862076434315,2.4995657440134104e-15,None,None,None
ENSG00000011201,2.42743505354288,1.71106155037166e-127,1.02305922344577,5.74320477420954e-19,0.1639766011383881,ANOS1,3730.0,ANOS1,0.459219540646701,1.13977886625239e-11,TPDE_TMDS_M-pos_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000011243,-0.145602398709398,3.95005538212135e-06,-0.750864811150623,2.4047257745031298e-12,-0.0612538486035133,AKAP8L,26993.0,AKAP8L,-0.0953557098407311,2.10382736896093e-07,None,None,None
ENSG00000011258,0.212816510528756,2.32316441124035e-10,-1.72302155860697,1.15072690719224e-62,-0.1898524633091186,MBTD1,54799.0,MBTD1,0.301924471579877,2.9185433088917e-08,None,None,None
ENSG00000011260,0.341285728521905,8.57256027404339e-24,-0.275165827598104,0.0003619083666414,-0.0354556612381672,UTP18,51096.0,UTP18,0.194886995085701,7.89063522090172e-26,None,None,None
ENSG00000011275,0.281902737986838,9.41527157050796e-17,-2.82758276996292,4.62091066315066e-81,-0.3875406119743682,RNF216,54476.0,RNF216,0.0747028454992204,0.218453612260305,None,None,None
ENSG00000011295,-0.34230481982372,6.54323712525679e-33,-1.80124534825367,1.16020630859283e-54,-0.2826045808949613,TTC19,54902.0,TTC19,-0.280343221862641,2.80060931755171e-19,None,None,None
ENSG00000011304,0.0804575107314503,0.0257478474605527,-2.91508979502821,4.50733967254873e-125,-0.0714181297697822,PTBP1,5725.0,PTBP1,0.0621097207239583,7.3854212664737104e-09,None,None,None
ENSG00000011332,0.62120868357374,0.0018360227935038,-1.01623715255925,6.70306619819428e-42,-0.1680939148224927,DPF1,8193.0,DPF1,0.0,1.0,None,None,None
ENSG00000011347,-3.769103061142,1.68923323523704e-80,-1.06737214258837,4.23376344995474e-51,-0.1604704025170886,SYT7,9066.0,SYT7,-0.090112460745537,0.269818005049232,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000011376,-1.23656438279695,1.1116606085733898e-296,-1.18765282705251,3.0116715847719403e-61,-0.1664309179686297,LARS2,23395.0,LARS2,-1.0404303920973,5.5129963048068e-75,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000011405,-0.143641659519057,4.37846348181006e-06,-2.29949124591392,6.35158802209116e-100,-0.1380624519980765,PIK3C2A,5286.0,PIK3C2A,-0.0772663418434604,1.2031525181063e-09,None,None,None
ENSG00000011422,2.00843473326339,7.59996781388509e-29,-0.632363586688081,1.4118064953247e-15,-0.0823040785288622,PLAUR,5329.0,PLAUR,0.393422099964042,1.97565707704764e-16,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000011426,3.42741840621351,5.069021105136059e-119,-1.51274835724243,5.5128204250227085e-56,-0.1258879657515277,ANLN,54443.0,ANLN,0.325282473686188,1.46205130753493e-14,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000011451,-0.0970405769939759,0.0828957552089642,1.53453907736952,9.26764630057335e-37,0.1624009425678922,WIZ,58525.0,WIZ,0.179765020975667,3.46393219247239e-17,None,None,None
ENSG00000011454,-0.0483750968731253,0.284717132113591,-0.150815811922472,0.0232195662062623,-0.0274935926426855,RABGAP1,23637.0,RABGAP1,-0.340410859403094,1.5541525429906e-51,None,None,None
